,link_id,from_node,from_x,from_y,to_node,to_x,to_y,Name,Oneway,Speed,AutoNetwork,BikeNetwork,PedNetwork,DriveTime,BikeTime,Pedestrian,Length_Miles,ConnectorN,RoadClass,AADT,Length_Meters,Signal,Sig_Count,BIKE_L,BIKE_R,Bike_Lane,Bike_Path,Bike_Blvd,from_z,to_z,Slope_AB,Slope_BA,Slope_Per
99186,99186,75783,427682.0,4512059.6,75782,427801.8,4512058.2,600 S,B,25,Y,Y,Y,0.17866878864,0.4060654287269999,1.44087732774,0.0744453286287,N,"11 Other Local, Neighborhood, Rural Roads",0,119.808180022,0,0, , ,0,0,0,1376,1384,-6.677340394062396,6.677340394062396,6.677340394062396
99187,99187,75784,427561.7,4512060.6,75632,427559.3,4511819.100000001,ELIZABETH ST,B,25,Y,Y,Y,0.3601644156,0.81855549,2.90455173871,0.150068506456,N,"11 Other Local, Neighborhood, Rural Roads",0,241.511925171,0,0, , ,0,0,0,1370,1364,2.484349373535805,-2.484349373535805,2.484349373535805
99188,99188,75784,427561.7,4512060.6,75783,427682.0,4512059.6,600 S,B,30,Y,Y,Y,0.1495070276,0.407746438909,1.4468422025799998,0.0747535138446,N,"11 Other Local, Neighborhood, Rural Roads",0,120.304156204,0,0, , ,0,0,0,1370,1376,-4.987358865495709,4.987358865495709,4.987358865495709
99189,99189,75785,427440.2,4512061.6,75634,427446.8,4511820.2,1100 E,B,30,Y,Y,Y,0.3036607622,0.828165715091,2.93865253742,0.151830381141,N,10 Other Federal Aid Eligible Local Roads,540,244.347388502,0,0,3A,3A,1,0,0,1364,1358,2.4555204116498626,-2.4555204116498626,2.4555204116498626
99190,99190,75785,427440.2,4512061.6,75784,427561.7,4512060.6,600 S,B,30,Y,Y,Y,0.150998267,0.411813455455,1.4612735516100002,0.075499133539,N,"11 Other Local, Neighborhood, Rural Roads",0,121.504115157,0,0, , ,0,0,0,1364,1370,-4.938104353294682,4.938104353294682,4.938104353294682
99191,99191,75786,427301.5,4512063.2,75785,427440.2,4512061.6,600 S,B,30,Y,Y,Y,0.1723797838,0.470126683091,1.66819145613,0.0861898918628999,N,"11 Other Local, Neighborhood, Rural Roads",0,138.709228244,0,0,2B,2B,0,0,0,1355,1364,-6.488393104003376,6.488393104003376,6.488393104003376
99193,99193,75788,427199.0,4512064.2,75637,427196.6,4511822.7,1000 E,B,30,Y,Y,Y,0.300137013,0.81855549,2.90455173871,0.150068506456,N,"11 Other Local, Neighborhood, Rural Roads",0,241.511925171,0,0, , ,0,0,0,1344,1330,5.796815204916879,-5.796815204916879,5.796815204916879
99194,99194,75788,427199.0,4512064.2,75786,427301.5,4512063.2,600 S,B,30,Y,Y,Y,0.127387117,0.34741941,1.23277855161,0.0636935585065,N,"11 Other Local, Neighborhood, Rural Roads",0,102.504877934,0,0, , ,0,0,0,1344,1355,-10.731196623718327,10.731196623718327,10.731196623718327
99197,99197,75790,427075.8,4512065.100000001,75760,427075.2,4511995.2,GRAND ST,B,25,Y,Y,Y,0.1042450392,0.236920543636,0.8406858,0.0434354329683,N,"11 Other Local, Neighborhood, Rural Roads",0,69.9025750612,0,0, , ,0,0,0,1328,1327,1.4305624637211087,-1.4305624637211087,1.4305624637211087
99198,99198,75790,427075.8,4512065.100000001,75788,427199.0,4512064.2,600 S,B,30,Y,Y,Y,0.1531098996,0.417572453455,1.48170870581,0.0765549498281999,N,"11 Other Local, Neighborhood, Rural Roads",0,123.203287292,0,0, , ,0,0,0,1328,1344,-12.986666469441625,12.986666469441625,12.986666469441625
99199,99199,75791,427040.0,4512065.6,79189,427039.4,4512009.6,BRIXEN CT,B,25,Y,Y,Y,0.08351705568,0.189811490182,0.673524642581,0.0347987732054,N,"11 Other Local, Neighborhood, Rural Roads",0,56.0032141916,0,0, , ,0,0,0,1323,1321,3.5712235964841867,-3.5712235964841867,3.5712235964841867
99200,99200,75791,427040.0,4512065.6,75790,427075.8,4512065.100000001,600 S,B,30,Y,Y,Y,0.0444945026,0.121348643455,0.430591960645,0.0222472512862,N,"11 Other Local, Neighborhood, Rural Roads",0,35.80349145080001,0,0, , ,0,0,0,1323,1328,-13.965118476981042,13.965118476981042,13.965118476981042
99201,99201,75792,426956.5,4512066.1,75728,426955.6,4511970.6,900 E,B,35,Y,Y,Y,0.101731826743,0.370897285,1.14858514065,0.0593435655768,N,10 Other Federal Aid Eligible Local Roads,14000,95.5042407463,1,1, , ,0,0,0,1318,1316,2.0941478455525893,-2.0941478455525893,2.0941478455525893
99202,99202,75792,426956.5,4512066.1,75791,427040.0,4512065.6,600 S,B,30,Y,Y,Y,0.1037708174,0.283011320182,1.00423371677,0.0518854086876,N,"11 Other Local, Neighborhood, Rural Roads",0,83.5014969922,1,1, , ,0,0,0,1318,1323,-5.987916600425807,5.987916600425807,5.987916600425807
99203,99203,75793,426837.1,4512067.6,75792,426956.5,4512066.1,600 S,B,35,Y,Y,Y,0.1271958030859999,0.46373469875,1.4360816477399998,0.074197551796,N,10 Other Federal Aid Eligible Local Roads,7100,119.40942174,1,1, , ,0,0,0,1314,1318,-3.3498194210416075,3.3498194210416075,3.3498194210416075
99218,99218,75801,429805.5,4512075.0,75717,429681.2628030001,4511945.127150001,WAKARA WAY,B,25,Y,Y,Y,0.37426480896,0.8506018385449999,3.01826458839,0.11177987606,N,10 Other Federal Aid Eligible Local Roads,17000,179.892328513,0,0,2B,2B,1,0,0,1467,1457,5.558880738639917,-5.558880738639917,5.558880738639917
99219,99219,75801,429805.5,4512075.0,75693,430027.2,4511878.1,KOMAS DR,B,25,Y,Y,Y,0.4421912772,1.00498017545,3.5660586871,0.184246365496,N,"11 Other Local, Neighborhood, Rural Roads",0,296.515874568,0,0, , ,0,0,0,1467,1469,-0.6745001436816294,0.6745001436816294,0.6745001436816294
99223,99223,75804,429104.37,4512076.830000001,75774,429151.44,4512037.64,KISTERS ST,B,25,Y,Y,Y,0.09134005776,0.207591040364,0.736613369032,0.0380583574465,N,"11 Other Local, Neighborhood, Rural Roads",0,61.2490081554,0,0, , ,0,0,0,1444,1444,0.0,0.0,0.0
99226,99226,75806,429374.2,4512077.73,75777,429344.2700000001,4512046.18,WAHLEN WAY,B,25,Y,Y,Y,0.0648532584,0.147393769091,0.523010148387,0.0270221910214,N,"11 Other Local, Neighborhood, Rural Roads",0,43.4880144413,0,0, , ,0,0,0,1451,1449,4.598968303553141,-4.598968303553141,4.598968303553141
99250,99250,75819,429075.7100000001,4512100.7,75712,428932.5500000001,4511935.34,THACKER ST,B,25,Y,Y,Y,0.32715640224,0.743537277818,2.63835808258,0.136315167607,N,"11 Other Local, Neighborhood, Rural Roads",0,219.378064968,0,0, , ,0,0,0,1445,1433,5.470009046597436,-5.470009046597436,5.470009046597436
99293,99293,75845,427289.8,4512133.199999999,75846,427302.3,4512133.199999999,MCCLELLAND ST,B,25,Y,Y,Y,0.01864113,0.0423662045455,0.150331693548,0.0077671375008699,N,"11 Other Local, Neighborhood, Rural Roads",0,12.500000001400002,0,0, , ,0,0,0,1357,1358,-7.9999999991039985,7.9999999991039985,7.9999999991039985
99294,99294,75846,427302.3,4512133.199999999,75786,427301.5,4512063.2,MCCLELLAND ST,B,25,Y,Y,Y,0.1043971452,0.237266239091,0.84191246129,0.0434988104598,N,"11 Other Local, Neighborhood, Rural Roads",0,70.0045712784,0,0, , ,0,0,0,1358,1355,4.285434429802235,-4.285434429802235,4.285434429802235
99298,99298,75849,429481.58,4512144.350000001,75717,429681.2628030001,4511945.127150001,Foothill Dr Trail, ,0,N,Y,Y,0.0,3.83742979691,13.6166863761,0.177361845504,N, ,0,285.436310199,0,0,2B,2B,0,1,0,1457,1457,0.0,0.0,0.0
99300,99300,75851,430447.0,4512150.1,75722,430210.3,4511951.600000001,CHIPETA WAY,B,25,Y,Y,Y,0.46607555232,1.05926261891,3.75867380903,0.194198146838,N,"11 Other Local, Neighborhood, Rural Roads",0,312.531719114,0,0,2B,2B,0,0,0,1497,1477,6.399350458474501,-6.399350458474501,6.399350458474501
99301,99301,75852,429435.2,4512153.699999999,75806,429374.2,4512077.73,WAHLEN WAY,B,25,Y,Y,Y,0.14539296624,0.330438559636,1.1725239212899998,0.0605804026342,N,"11 Other Local, Neighborhood, Rural Roads",0,97.4947376595,1,1, , ,0,0,0,1455,1451,4.102785541071954,-4.102785541071954,4.102785541071954
99302,99302,75852,429435.2,4512153.699999999,75773,429547.3,4512031.2,FOOTHILL DR,B,35,Y,Y,Y,0.177496076571,0.6471211125,2.00398796129,0.103539378045,N,"5 Major State Highways, Unseparated",47000,166.63052837199996,1,1, , ,0,0,0,1455,1453,1.200260252152014,-1.200260252152014,1.200260252152014
99310,99310,75856,428781.698661,4512171.110010001,75768,428643.04999999993,4512020.26, , ,0,N,Y,Y,0.0,1.14600036873,4.06645292129,0.160693391604,N, ,0,258.611025625,0,0,2B,2B,0,1,0,1436,1426,3.866811160054924,-3.866811160054924,3.866811160054924
99316,99316,75860,427290.3,4512181.199999999,75845,427289.8,4512133.199999999,MCCLELLAND ST,B,25,Y,Y,Y,0.07158582264,0.162695051455,0.57730502129,0.0298274261114999,N,"11 Other Local, Neighborhood, Rural Roads",0,48.0026040988,0,0, , ,0,0,0,1358,1357,2.083220314343319,-2.083220314343319,2.083220314343319
99329,99329,75871,429935.1,4512218.2,75801,429805.5,4512075.0,WAKARA WAY,B,25,Y,Y,Y,0.28804723608,0.654652809273,2.32296158129,0.1200196816579999,N,10 Other Federal Aid Eligible Local Roads,17000,193.153014315,1,1,2B,2B,1,0,0,1473,1467,3.106345516417886,-3.106345516417886,3.106345516417886
99330,99330,75871,429935.1,4512218.2,75769,430155.4,4512022.7,ARAPEEN DR,B,25,Y,Y,Y,0.4392410988,0.998275224545,3.54226692581,0.183017124507,N,"11 Other Local, Neighborhood, Rural Roads",0,294.537602345,1,1, , ,1,0,0,1473,1477,-1.3580608955031457,1.3580608955031457,1.3580608955031457
99345,99345,75884,427563.5,4512228.7,75784,427561.7,4512060.6,ELIZABETH ST,B,25,Y,Y,Y,0.2507002876799999,0.569773381091,2.02177651355,0.104458453155,N,"11 Other Local, Neighborhood, Rural Roads",0,168.109636843,0,0, , ,0,0,0,1374,1370,2.3793995841747355,-2.3793995841747355,2.3793995841747355
99356,99356,75892,428782.46,4512250.620000001,75856,428781.698661,4512171.110010001, , ,0,N,Y,Y,0.0,1.14600036873,4.06645292129,0.0494074642964,N, ,0,79.5136308203,0,0, , ,0,1,0,1437,1436,1.2576460031865353,-1.2576460031865353,1.2576460031865353
99357,99357,75892,428782.46,4512250.620000001,79176,428819.81,4512250.26, , ,0,N,Y,Y,0.0,0.126601492364,0.449231101935,0.0232092848662,N, ,0,37.3517348994,0,0, , ,0,1,0,1437,1438,-2.6772518135859427,2.6772518135859427,2.6772518135859427
99359,99359,75894,433181.3,4512029.4,76001,433471.48,4512252.02,EMIGRATION CANYON RD,B,30,Y,Y,N,0.454688,1.24005818182,4.40020645161,0.227266021982,N,"8 Major Local Roads, Paved",4000,365.749322034,0,0,2B,2B,1,0,0,1554,1566,-3.280935678367295,3.280935678367295,3.280935678367295
99360,99360,75895,428981.2,4512254.32,75712,428932.5500000001,4511935.34,VALDEZ DR,B,25,Y,Y,Y,0.60852453,1.38301029545,4.907455887099999,0.253551887548,N,"11 Other Local, Neighborhood, Rural Roads",0,408.052335156,0,0, , ,0,0,0,1444,1433,2.6957326431656514,-2.6957326431656514,2.6957326431656514
99361,99361,75896,429160.19000000006,4512254.329999999,75777,429344.2700000001,4512046.18,BAKER ST,B,25,Y,Y,Y,0.4352423380799999,0.989187132,3.51001885548,0.181350974187,N,"11 Other Local, Neighborhood, Rural Roads",0,291.856192496,0,0, , ,0,0,0,1449,1449,0.0,0.0,0.0
99362,99362,75896,429160.19000000006,4512254.329999999,75806,429374.2,4512077.73,BENNION BLVD,B,25,Y,Y,Y,0.4460484624,1.01374650545,3.59716501935,0.1858535259939999,N,"11 Other Local, Neighborhood, Rural Roads",0,299.102349472,0,0, , ,0,0,0,1449,1451,-0.6686674322453715,0.6686674322453715,0.6686674322453715
99365,99365,75895,428981.2,4512254.32,75896,429160.19000000006,4512254.329999999,BENNION BLVD,B,25,Y,Y,Y,0.27057124128,0.614934639273,2.18202613935,0.112738017199,N,"11 Other Local, Neighborhood, Rural Roads",0,181.434307682,0,0, , ,0,0,0,1444,1449,-2.7558183807020127,2.7558183807020127,2.7558183807020127
99373,99373,75904,429113.9,4512284.2,75852,429435.2,4512153.699999999,FOOTHILL DR,B,35,Y,Y,Y,0.375231470229,1.36803140188,4.23648434129,0.218885024287,N,"5 Major State Highways, Unseparated",27000,352.261409507,1,1, , ,0,0,0,1448,1455,-1.987160617393969,1.987160617393969,1.987160617393969
99374,99374,75905,428982.0,4512290.86,75895,428981.2,4512254.32,VALDEZ DR,B,25,Y,Y,Y,0.05456008632,0.124000196182,0.4400006961289999,0.0227333693236,N,"11 Other Local, Neighborhood, Rural Roads",0,36.5858228395,0,0, , ,0,0,0,1444,1444,0.0,0.0,0.0
99375,99375,75905,428982.0,4512290.86,75904,429113.9,4512284.2,500 S,B,35,Y,Y,Y,0.140694186343,0.512947554375,1.58848274903,0.0820716086786999,N,"5 Major State Highways, Unseparated",27000,132.08149186,0,0, , ,0,0,0,1444,1448,-3.02843338886557,3.02843338886557,3.02843338886557
99376,99376,75906,428818.72,4512291.86,79176,428819.81,4512250.26, , ,0,N,Y,Y,0.0,0.141117554727,0.500739710323,0.025871372876,N, ,0,41.635951591,0,0, , ,0,1,0,1438,1438,0.0,0.0,0.0
99377,99377,75906,428818.72,4512291.86,75905,428982.0,4512290.86,500 S,B,35,Y,Y,Y,0.359409156343,1.3103458825,4.0578453135500006,0.101460963654,N,"5 Major State Highways, Unseparated",27000,163.285643608,1,1, , ,0,0,0,1438,1444,-3.674542272928909,3.674542272928909,3.674542272928909
99378,99378,75907,428660.8300000001,4512292.620000001,75856,428781.698661,4512171.110010001,University of Utah - VA Med Center Route, ,0,N,Y,Y,0.0,1.848934218,6.56073432194,0.142877554287,N, ,0,229.939205864,1,1, , ,0,1,0,1431,1436,-2.174487809163481,2.174487809163481,2.174487809163481
99379,99379,75907,428660.8300000001,4512292.620000001,75906,428818.72,4512291.86,500 S,B,35,Y,Y,Y,0.359409156343,1.3103458825,4.0578453135500006,0.0981094037456999,N,"5 Major State Highways, Unseparated",27000,157.89182911,1,1, , ,0,0,0,1431,1438,-4.433414977492752,4.433414977492752,4.433414977492752
99380,99380,75908,428644.6,4512292.7,75768,428643.04999999993,4512020.26,GUARDSMAN WAY,B,35,Y,Y,Y,0.9171584484,2.91823142673,10.35501474,0.169289054984,N,10 Other Federal Aid Eligible Local Roads,8200,272.444409192,1,1,2B,2B,1,0,0,1429,1426,1.101142067439456,-1.101142067439456,1.101142067439456
99381,99381,75908,428644.6,4512292.7,75907,428660.8300000001,4512292.620000001,500 S,B,35,Y,Y,Y,0.359409156343,1.3103458825,4.0578453135500006,0.0100849738421,N,"5 Major State Highways, Unseparated",27000,16.2301971642,1,1, , ,0,0,0,1429,1431,-12.32270920535414,12.32270920535414,12.32270920535414
99382,99382,75909,428444.0,4512293.699999999,75908,428644.6,4512292.7,500 S,B,35,Y,Y,Y,0.213683265257,0.77905357125,2.41255299484,0.124648571372,N,"5 Major State Highways, Unseparated",26000,200.602492508,1,1,2B,2B,0,0,0,1419,1429,-4.984982925673869,4.984982925673869,4.984982925673869
99383,99383,75910,428237.8499999999,4512295.16,75909,428444.0,4512293.699999999,500 S,B,35,Y,Y,Y,0.219598120457,0.8006181475,2.47933361806,0.128098903586,N,"5 Major State Highways, Unseparated",26000,206.155265672,0,0, , ,0,0,0,1410,1419,-4.365641581195071,4.365641581195071,4.365641581195071
99384,99384,75911,428059.64,4512297.039999999,75910,428237.8499999999,4512295.16,500 S,B,35,Y,Y,Y,0.189841178571,0.692129296875,2.14336814516,0.110740687495,N,"5 Major State Highways, Unseparated",26000,178.21991611400003,0,0, , ,0,0,0,1400,1410,-5.611045172753537,5.611045172753537,5.611045172753537
99385,99385,75912,428054.0800159999,4512297.10136,75911,428059.64,4512297.039999999,500 S,B,35,Y,Y,Y,0.0152760253714,0.0556938425,0.172471254194,0.00345502325954,N,"5 Major State Highways, Unseparated",26000,5.56032267283,0,0, , ,0,0,0,1400,1400,0.0,0.0,0.0
99386,99386,75913,428045.3,4512297.2,75912,428054.0800159999,4512297.10136,500 S,B,35,Y,Y,Y,0.0152760253714,0.0556938425,0.172471254194,0.0054559915466,N,"5 Major State Highways, Unseparated",26000,8.78056997607,0,0, , ,0,0,0,1399,1400,-11.388782308270825,11.388782308270825,11.388782308270825
99387,99387,75914,428014.9,4512297.6,75913,428045.3,4512297.2,500 S,B,35,Y,Y,Y,0.0323851088571,0.118070709375,0.365638325806,0.0188913135152,N,"5 Major State Highways, Unseparated",26000,30.4026314636,0,0, , ,0,0,0,1398,1399,-3.289188967728878,3.289188967728878,3.289188967728878
99388,99388,75915,427925.0,4512298.2,75780,427922.5,4512057.2,1300 E,B,30,Y,Y,Y,0.299516936,0.935990425,2.89855099355,0.14975846798,N,"8 Major Local Roads, Paved",22000,241.012966456,1,1,2B,2B,0,0,0,1394,1389,2.074577178781298,-2.074577178781298,2.074577178781298
99389,99389,75915,427925.0,4512298.2,75914,428014.9,4512297.6,500 S,B,35,Y,Y,Y,0.0957642805714,0.34914060625,1.08120961935,0.0558624970111999,N,"5 Major State Highways, Unseparated",26000,89.9020022036,1,1, , ,0,0,0,1394,1398,-4.449289116989016,4.449289116989016,4.449289116989016
99390,99390,75916,427804.3,4512299.699999999,75782,427801.8,4512058.2,DOUGLAS ST,B,25,Y,Y,Y,0.36016592832,0.818558928,2.90456393806,0.1500691368,N,"11 Other Local, Neighborhood, Rural Roads",0,241.512939612,0,0, , ,0,0,0,1390,1384,2.484338938377064,-2.484338938377064,2.484338938377064
99391,99391,75916,427804.3,4512299.699999999,75915,427925.0,4512298.2,500 S,B,35,Y,Y,Y,0.128580464571,0.40911966,1.45171492258,0.0750052710453,N,"5 Major State Highways, Unseparated",27000,120.70932027,1,1, , ,1,0,0,1390,1394,-3.313745774603723,3.313745774603723,3.313745774603723
99392,99392,75917,427684.5,4512300.6,75783,427682.0,4512059.6,1200 E,B,30,Y,Y,Y,0.299516936,0.816864370909,2.89855099355,0.149758467978,N,"11 Other Local, Neighborhood, Rural Roads",0,241.012966453,0,0, , ,0,0,0,1384,1376,3.319323486091393,-3.319323486091393,3.319323486091393
99393,99393,75917,427684.5,4512300.6,75916,427804.3,4512299.699999999,500 S,B,35,Y,Y,Y,0.127615450971,0.465264665,1.44081960774,0.0744423463979,N,"5 Major State Highways, Unseparated",27000,119.803380586,0,0, , ,0,0,0,1384,1390,-5.008205920944729,5.008205920944729,5.008205920944729
99394,99394,75918,427320.8300000001,4512300.95,79175,427322.3,4512180.6,ISABELLA CT,B,25,Y,Y,Y,0.1794901871999999,0.407932243636,1.44750150968,0.0747875780411,N,"11 Other Local, Neighborhood, Rural Roads",0,120.358977231,0,0, , ,0,0,0,1362,1360,1.661695742197512,-1.661695742197512,1.661695742197512
99395,99395,75919,427212.4099999999,4512303.03,75788,427199.0,4512064.2,1000 E,B,30,Y,Y,Y,0.3617377736,0.986557564364,3.50068813161,0.149515925757,N,"11 Other Local, Neighborhood, Rural Roads",0,240.622632464,0,0, , ,0,0,0,1355,1344,4.571473550662667,-4.571473550662667,4.571473550662667
99396,99396,75918,427320.8300000001,4512300.95,75920,427442.8,4512303.2,500 S,B,35,Y,Y,Y,0.129962990743,0.47382340375,1.46732408903,0.0758117446208,N,"5 Major State Highways, Unseparated",27000,122.007214081,1,1,2B,2B,0,0,0,1362,1370,-6.556989322523863,6.556989322523863,6.556989322523863
99397,99397,75920,427442.8,4512303.2,75785,427440.2,4512061.6,1100 E,B,30,Y,Y,Y,0.3002638528,0.818901416727,2.90577922065,0.150131926369,N,10 Other Federal Aid Eligible Local Roads,540,241.61398966,1,1,2B,2B,1,0,0,1370,1364,2.4832999150600594,-2.4832999150600594,2.4832999150600594
99398,99398,75920,427442.8,4512303.2,75917,427684.5,4512300.6,500 S,B,35,Y,Y,Y,0.257475531257,0.819240326727,2.9069818045200004,0.150194059874,N,"5 Major State Highways, Unseparated",27000,241.713983875,1,1, , ,1,0,0,1370,1384,-5.791969407628464,5.791969407628464,5.791969407628464
99399,99399,75919,427212.4099999999,4512303.03,79174,427248.52,4512303.44,500 S,B,35,Y,Y,Y,0.0384671196,0.122395380545,0.434306189032,0.0224391530724,N,"11 Other Local, Neighborhood, Rural Roads",0,36.1123275344,0,0, , ,0,0,0,1355,1357,-5.538274978523146,5.538274978523146,5.538274978523146
99400,99400,75921,427296.9,4512304.1,79173,427295.7,4512192.6,KONETA CT,B,25,Y,Y,Y,0.16628850912,0.3779284298179999,1.34103636387,0.0692868788226,N,"11 Other Local, Neighborhood, Rural Roads",0,111.506457209,0,0, , ,0,0,0,1360,1358,1.7936181007449088,-1.7936181007449088,1.7936181007449088
99401,99401,75921,427296.9,4512304.1,75918,427320.8300000001,4512300.95,500 S,B,35,Y,Y,Y,0.0257103077142999,0.093735496875,0.290277667742,0.0149976795357,N,"5 Major State Highways, Unseparated",27000,24.1364330419,0,0, , ,0,0,0,1360,1362,-8.286228526510401,8.286228526510401,8.286228526510401
99402,99402,75922,427192.12,4512304.16,75788,427199.0,4512064.2,1000 E,B,30,Y,Y,Y,0.3009762286,0.820844259818,2.91267318,0.150488114251,N,"11 Other Local, Neighborhood, Rural Roads",0,242.187218667,0,0, , ,0,0,0,1349,1344,2.064518527245175,-2.064518527245175,2.064518527245175
99403,99403,75923,426958.9,4512307.6,75792,426956.5,4512066.1,900 E,B,35,Y,Y,Y,0.2572602968569999,0.937928165625,2.90455173871,0.150068506456,N,10 Other Federal Aid Eligible Local Roads,13000,241.511925171,1,1, , ,0,0,0,1325,1318,2.8984076024584398,-2.8984076024584398,2.8984076024584398
99404,99404,75923,426958.9,4512307.6,75922,427192.12,4512304.16,500 S,B,35,Y,Y,Y,0.2484546994289999,0.79053768,2.80513370323,0.144931907967,N,"11 Other Local, Neighborhood, Rural Roads",0,233.245368656,0,0, , ,0,0,0,1325,1349,-10.289593374690412,10.289593374690412,10.289593374690412
99405,99405,75924,426839.5,4512308.6,75793,426837.1,4512067.6,WINDSOR ST,B,25,Y,Y,Y,0.3594188071199999,0.816860925273,2.8985387671,0.149757836329,N,"11 Other Local, Neighborhood, Rural Roads",0,241.011949913,0,0, , ,0,0,0,1321,1314,2.904420300539805,-2.904420300539805,2.904420300539805
99406,99406,75924,426839.5,4512308.6,75923,426958.9,4512307.6,500 S,B,35,Y,Y,Y,0.127190227543,0.46371437125,1.43601869806,0.0741942994112,N,10 Other Federal Aid Eligible Local Roads,3900,119.404187532,0,0, , ,0,0,0,1321,1325,-3.349966263895067,3.349966263895067,3.349966263895067
99407,99407,75925,428660.8899999999,4512309.33,75907,428660.8300000001,4512292.620000001,University of Utah - VA Med Center Route, ,0,N,Y,Y,0.0,1.848934218,6.56073432194,0.0103831763438,N, ,0,16.7101077195,1,1, , ,0,1,0,1431,1431,0.0,0.0,0.0
